Indicator ID,WB Code,Indicator,Pillar,Direction,ISO3,Country,Year,Value,Unit,ObservationStatus,Decimals,SourceLastUpdated,RetrievedAt
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,NGA,Nigeria,2021,7588.47885587002,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,NGA,Nigeria,2020,7414.77495538401,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,NGA,Nigeria,2019,7551.39380361669,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,NGA,Nigeria,2018,7158.17107558117,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,MKD,North Macedonia,2025,28028.5664230631,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,MKD,North Macedonia,2024,26995.5213483235,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,MKD,North Macedonia,2023,25354.144126576,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,MKD,North Macedonia,2022,24212.3733096953,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,MKD,North Macedonia,2021,22144.1924252732,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,MKD,North Macedonia,2020,19962.153035286,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,MKD,North Macedonia,2019,20222.4719203634,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,MKD,North Macedonia,2018,18460.5440872584,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,NOR,Norway,2025,104043.666429243,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,NOR,Norway,2024,105657.0339185,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,NOR,Norway,2023,107767.977198972,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,NOR,Norway,2022,129914.042717786,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,NOR,Norway,2021,92205.7698636049,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,NOR,Norway,2020,69779.2862630574,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,NOR,Norway,2019,73630.0721860814,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,NOR,Norway,2018,72618.1053391628,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,OMN,Oman,2025,42295.1761223734,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,OMN,Oman,2024,41800.7841364086,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,OMN,Oman,2023,41979.5975879711,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,OMN,Oman,2022,42609.5810436221,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,OMN,Oman,2021,38719.4587682049,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,OMN,Oman,2020,35163.3281781415,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,OMN,Oman,2019,37250.6110788359,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,OMN,Oman,2018,37780.3308327271,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PAK,Pakistan,2025,6573.41613369925,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PAK,Pakistan,2024,6263.186935403,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PAK,Pakistan,2023,6018.94650802152,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PAK,Pakistan,2022,5919.33605935593,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PAK,Pakistan,2021,5367.27364714762,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PAK,Pakistan,2020,5048.0213062963,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PAK,Pakistan,2019,5037.53401559745,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PAK,Pakistan,2018,4979.3734961655,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PLW,Palau,2025,23051.6787122681,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PLW,Palau,2024,21059.1347141726,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PLW,Palau,2023,18313.2535592192,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PLW,Palau,2022,17415.0224611906,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PLW,Palau,2021,16312.190220013,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PLW,Palau,2020,17701.5330429975,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PLW,Palau,2019,18576.7451553901,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PLW,Palau,2018,18203.969912435,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PAN,Panama,2025,43902.1632084954,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PAN,Panama,2024,41429.5092511481,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PAN,Panama,2023,39846.2245506562,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PAN,Panama,2022,36327.3867449699,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PAN,Panama,2021,30932.7627780514,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PAN,Panama,2020,27017.0033688951,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PAN,Panama,2019,33239.7332311641,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PAN,Panama,2018,32463.540359127,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PNG,Papua New Guinea,2025,5214.768271628,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PNG,Papua New Guinea,2024,4886.53186994995,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PNG,Papua New Guinea,2023,4672.27238740885,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PNG,Papua New Guinea,2022,4419.49434920144,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PNG,Papua New Guinea,2021,3977.44297360749,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PNG,Papua New Guinea,2020,3900.18920976888,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PNG,Papua New Guinea,2019,4059.82860203125,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PNG,Papua New Guinea,2018,3909.91572972608,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PRY,Paraguay,2025,20181.4242826808,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PRY,Paraguay,2024,18631.6436164051,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PRY,Paraguay,2023,17585.0746806625,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PRY,Paraguay,2022,16305.6206649067,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PRY,Paraguay,2021,15400.9446332428,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PRY,Paraguay,2020,14308.8787738328,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PRY,Paraguay,2019,14149.5985227505,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PRY,Paraguay,2018,14139.0931267561,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PER,Peru,2025,18816.1045522938,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PER,Peru,2024,17881.8685833242,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PER,Peru,2023,17041.5682788302,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PER,Peru,2022,16673.6937563476,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PER,Peru,2021,15285.7706852395,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PER,Peru,2020,12563.3038060893,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PER,Peru,2019,13563.5372933551,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PER,Peru,2018,13078.2323503405,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PHL,Philippines,2025,12576.9867435109,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PHL,Philippines,2024,11813.805926453,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PHL,Philippines,2023,10994.8840414773,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PHL,Philippines,2022,10129.7407504053,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PHL,Philippines,2021,8857.78995115514,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PHL,Philippines,2020,8238.36802037457,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PHL,Philippines,2019,8924.10116402887,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PHL,Philippines,2018,8357.74357934219,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,POL,Poland,2025,54262.4040405236,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,POL,Poland,2024,51262.5105756884,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,POL,Poland,2023,48473.0940286419,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,POL,Poland,2022,46777.5524519162,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,POL,Poland,2021,41059.5847829682,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,POL,Poland,2020,37089.3004256812,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,POL,Poland,2019,35882.3655065553,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,POL,Poland,2018,32345.1066076225,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PRT,Portugal,2025,53145.7317498942,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PRT,Portugal,2024,52512.5651003677,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PRT,Portugal,2023,49800.3476220918,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PRT,Portugal,2022,45250.0152469537,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PRT,Portugal,2021,38657.6677223429,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PRT,Portugal,2020,35966.712796561,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PRT,Portugal,2019,37865.5603564295,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PRT,Portugal,2018,34896.7993382974,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PRI,Puerto Rico (US),2025,52195.5534213472,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PRI,Puerto Rico (US),2024,50332.9848222477,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PRI,Puerto Rico (US),2023,47582.5504550609,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PRI,Puerto Rico (US),2022,45320.1718585525,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PRI,Puerto Rico (US),2021,40559.226188957,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PRI,Puerto Rico (US),2020,36858.5972898583,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PRI,Puerto Rico (US),2019,36217.7204390287,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PRI,Puerto Rico (US),2018,33706.5915157959,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,QAT,Qatar,2025,128882.934242572,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,QAT,Qatar,2024,126712.582876079,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,QAT,Qatar,2023,129024.806992334,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,QAT,Qatar,2022,122901.018274888,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,QAT,Qatar,2021,116832.570294098,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,QAT,Qatar,2020,82149.3573751713,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,QAT,Qatar,2019,107502.469793988,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,QAT,Qatar,2018,110032.713236323,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,ROU,Romania,2025,50895.081617639,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,ROU,Romania,2024,49076.7137157187,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,ROU,Romania,2023,45981.6373404846,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,ROU,Romania,2022,41979.4260140907,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,ROU,Romania,2021,37534.0002643549,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,ROU,Romania,2020,34193.845654499,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,ROU,Romania,2019,33425.1219389628,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,ROU,Romania,2018,29382.8866943611,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,RUS,Russian Federation,2025,49568.140625,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,RUS,Russian Federation,2024,47686.06640625,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,RUS,Russian Federation,2023,44298.67578125,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,RUS,Russian Federation,2022,40932.71484375,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,RUS,Russian Federation,2021,38638.4296875,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,RUS,Russian Federation,2020,31490.8046875,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,RUS,Russian Federation,2019,30963.853515625,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,RUS,Russian Federation,2018,28628.5625,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,RWA,Rwanda,2025,4164.436605809,,,1,2026-07-13,2026-08-20 16:40:35.072
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,RWA,Rwanda,2024,3784.9629495071,,,1,2026-07-13,2026-08-20 16:40:35.072
